pdb,query,seed,sample,data_file,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,format,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,interface_plddt_AL,interface_pae_AL,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-1/model.cif,7wrl_7r58,6,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-1/confidences.json,"[0.09, 0.48, 0.47]","[[0.8, 0.09, 0.09], [0.09, 0.76, 0.86], [0.09, 0.86, 0.86]]","[[0.76, 21.87, 25.69], [17.11, 0.76, 1.23], [17.41, 1.22, 0.76]]","[0.8, 0.76, 0.86]",0.0,0.0,0.41,0.55,0.44,custom,0.09,0.48,0.47,0.8,0.76,0.86,0.09,0.09,0.86,19.490000000000002,21.55,1.225,75.91967283072546,6.388480662983426,74.57137749737119,6.955028848675584,87.05474903474905,3.0871245421245423,27.966247103903047,27.88929755327546,6.968579109062979,79.18193312094857,5.476878017927851,20.941374588747163,71.91999999999999,81.16125,2948.0,49.936000678426055,27.409655172413796,324.0,4259.0,79.60159544494013,5.154278959810874,7531.0,62.86144150614263,20.039926096022942,59.04672839506173,27.55584415584416,0.03791871910357032,0.018721294103767005,0.4273143914267068,0.4115075819505308,0.009811688942505115,0.0,0.2706933299657403,0.009850455860292493,"[[0.5911167870354059, 0, 0], [0, 0.6301085339284765, 0.5559559360276063], [0, 0.5743624993261092, 0.7594601003610552]]",0.0,0.0,0.5651592176768577,0.18838640589228592,0.5023318663256482,0.4618676256092624,0.002247994764533588,0.23029087457501687,0.22932875626971194,64.51614256235656,36.41628386106492,0.24162356815500285,0.017061893922600123,0.0516663476847867,24.216017121225605,1580.6217392676972,52.0,17.0,0.6871292633739603,0.015320564382750358
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-2/model.cif,7wrl_7r58,6,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-2/confidences.json,"[0.11, 0.49, 0.49]","[[0.8, 0.11, 0.11], [0.11, 0.75, 0.86], [0.11, 0.86, 0.86]]","[[0.76, 20.93, 25.42], [15.01, 0.76, 1.16], [15.08, 1.18, 0.76]]","[0.8, 0.75, 0.86]",0.0,0.0,0.42,0.55,0.44,custom,0.11,0.49,0.49,0.8,0.75,0.86,0.11,0.11,0.86,17.97,20.25,1.17,77.18147937411095,6.256774094536526,74.02289169295477,7.551344086021505,86.98855855855857,3.0699358974358972,27.140547585100695,27.199344909234412,7.298329493087557,79.39764320854142,5.626018025997976,20.546073995807554,71.37142857142858,79.75875,3083.0,57.04266299059358,26.214893617021275,940.0,4146.0,79.84491196333815,5.909042553191489,8169.0,70.31850193499852,19.91008398656215,74.06793085106384,27.606315789473687,0.08991315302308821,0.03616158839611846,0.41911213447136364,0.4633744884824668,0.010300024288001745,0.010101748572869895,0.2805190033224418,0.010392506672276095,"[[0.5973799699269154, 0, 0], [0, 0.6301366500286392, 0.5594639653363123], [0, 0.5767455831353595, 0.760633106950563]]",0.0,0.0,0.5681047742358358,0.18936825807861193,0.47632648153142193,0.4398800289682943,0.004018221098794497,0.2107698645683875,0.22509194330111232,45.58438067473187,36.41628386106492,0.3895752006713785,0.03360174794834257,0.0516663476847867,23.688863049195675,2032.5529906336199,77.0,14.0,0.6439886788614884,0.011654733312419572
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-3/model.cif,7wrl_7r58,6,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-3/confidences.json,"[0.09, 0.48, 0.48]","[[0.78, 0.09, 0.09], [0.09, 0.76, 0.86], [0.09, 0.86, 0.86]]","[[0.76, 22.89, 26.89], [17.24, 0.76, 1.19], [17.44, 1.19, 0.76]]","[0.78, 0.76, 0.86]",0.0,0.0,0.41,0.55,0.43,custom,0.09,0.48,0.48,0.78,0.76,0.86,0.09,0.09,0.86,20.064999999999998,22.165,1.19,74.92500711237552,6.904094536525476,74.1817560462671,7.139148964070285,87.16379665379664,3.0894413919413917,27.789017109249684,27.99734806629834,7.085218894009215,78.7568532708131,5.710894964179051,20.957194689852415,71.88714285714286,81.57,4238.0,51.75257904672016,27.62742993440668,25.0,4326.0,78.4405501618123,6.001333333333334,8589.0,62.657443069510826,20.451254422580007,57.7792,27.725,0.06877938184633327,0.0,0.4226726311321556,0.4226726311321556,0.0095816220782131,0.0,0.25161830826948234,0.009621133040743121,"[[0.5907659642166581, 0, 0], [0, 0.6333682261051614, 0.5608081613664307], [0, 0.5761876549263164, 0.7605778063567886]]",0.0,0.0,0.5684979081463736,0.18949930271545787,0.4945293704825525,0.4534244319602525,0.003742453891372627,0.24178443732042337,0.2078975407484565,57.84418210598688,36.41628386106492,0.28384390563176287,0.021136859343488714,0.0516663476847867,81.44178153299117,1943.9403594603505,59.0,17.0,0.7306517163303324,0.041895205856829834
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-4/model.cif,7wrl_7r58,6,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-4/confidences.json,"[0.1, 0.48, 0.47]","[[0.78, 0.11, 0.08], [0.11, 0.76, 0.86], [0.08, 0.86, 0.86]]","[[0.76, 21.27, 27.57], [17.19, 0.76, 1.2], [17.52, 1.18, 0.76]]","[0.78, 0.76, 0.86]",0.0,0.0,0.4,0.54,0.43,custom,0.1,0.48,0.47,0.78,0.76,0.86,0.11,0.08,0.86,19.23,22.545,1.19,74.26881223328591,7.513210558624924,74.19819137749737,7.159421715184894,86.93428571428572,3.140842490842491,27.895938780965956,28.413975269665876,7.2006413210445475,78.46709644168966,5.93782492155077,21.17018512389213,71.90857142857143,81.3925,2553.0,53.57091852722287,26.34428879310345,112.0,4265.0,78.64044548651817,5.688605442176872,6930.0,68.46719574267559,20.30197003609873,73.19022321428572,28.873015873015873,0.048756631139302495,0.018854292575660937,0.42279670038429584,0.42390013519538633,0.009864944659123258,0.009400988346905089,0.29800787945508556,0.010055864905527958,"[[0.6026162941115595, 0, 0], [0, 0.6238148984198646, 0.5530456551255941], [0, 0.5657751623376623, 0.7556471362537117]]",0.0,0.0,0.5594104087316283,0.1864701362438761,0.48058906647326927,0.44442330291595766,0.0034957572761802926,0.224745571006014,0.2161819746337634,32.85107276280762,36.41628386106492,0.5513342980260704,0.06274735366868324,0.0516663476847867,14.020531441708158,1335.9450863851819,56.0,6.0,0.6854997017482924,0.010494841131266181
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-0/model.cif,7wrl_7r58,7,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-0/confidences.json,"[0.53, 0.73, 0.62]","[[0.8, 0.63, 0.43], [0.63, 0.76, 0.82], [0.43, 0.82, 0.83]]","[[0.76, 2.74, 6.09], [2.6, 0.76, 1.61], [6.28, 1.66, 0.76]]","[0.8, 0.76, 0.83]",0.0,0.0,0.6,0.65,0.61,custom,0.53,0.73,0.62,0.8,0.76,0.83,0.63,0.43,0.82,2.67,6.1850000000000005,1.635,81.84297297297297,6.59389809699202,82.00652996845425,5.99809205350118,87.67908622908622,3.6085714285714285,15.763553733737302,15.974796106287819,7.233014592933947,83.84286305683781,5.400187193021542,12.990454810986357,86.46714285714286,85.42875000000001,2213.0,81.69340488025306,5.062260536398467,129.0,4295.0,85.54409196740396,4.900085034013605,6637.0,80.9256901636893,6.282091380613548,75.53957364341085,8.883928571428571,0.1214708400935601,0.018829027842892056,0.4893201683417403,0.48563315415346936,0.4843644274216699,0.08237629088816817,0.47876270355591044,0.47453582704241004,"[[0.6120229560431603, 0.24746579601990049, 0.14677365581620902], [0.22820822076418373, 0.5863158838293295, 0.46603051077759244], [0.1281225296442688, 0.5020236776881296, 0.7184621748322456]]",0.2378370083920421,0.1374480927302389,0.48402709423286105,0.28643739845171395,0.46996144425218345,0.4593086087168992,0.06826458631768915,0.20657692917449402,0.18446709322471605,25.863142925933907,36.41628386106492,0.6647187445457389,0.0974833559202244,0.0516663476847867,-17.482771724410554,1084.082881944131,48.0,2.0,0.6509624123420538,-0.016126785152310467
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-1/model.cif,7wrl_7r58,7,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-1/confidences.json,"[0.47, 0.69, 0.58]","[[0.78, 0.58, 0.36], [0.58, 0.75, 0.8], [0.36, 0.8, 0.82]]","[[0.76, 3.87, 8.06], [3.15, 0.76, 1.84], [6.81, 1.84, 0.76]]","[0.78, 0.75, 0.82]",0.0,0.0,0.55,0.63,0.57,custom,0.47,0.69,0.58,0.78,0.75,0.82,0.58,0.36,0.8,3.51,7.4350000000000005,1.84,80.10198435277383,7.347851442602824,80.33525762355416,6.4988985051140835,86.62567567567567,3.84268315018315,17.04235207627874,17.64254143646409,7.8959216589861745,82.35430588400122,5.896477699300019,14.193605057243003,85.05428571428571,83.37875,2559.0,78.74377491207503,7.866440217391304,2.0,4382.0,83.91576905522592,5.738204081632653,6943.0,78.27484798910032,7.5682147663413195,72.165,9.100000000000001,0.12349771163109863,0.0,0.4718364827880995,0.4718364827880995,0.3133017710072735,0.0,0.35506822914263336,0.3972873431428823,"[[0.606605548166445, 0.23962808048835632, 0.09649441340782121], [0.20610630177790187, 0.5732433303580283, 0.4316560924027981], [0.09723193473193471, 0.4626381454555138, 0.6993747701360794]]",0.22286719113312908,0.09686317406987796,0.44714711892915593,0.2556258280440543,0.4284765974565888,0.39288890583262615,0.04916971960923436,0.18149332723783487,0.16222585898555691,24.993417743409523,36.41628386106492,0.6797900371336658,0.10367029721509384,0.0516663476847867,-18.26642916606926,1223.9509618406069,47.0,10.0,0.7054981778382158,-0.014924151159291353
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-2/model.cif,7wrl_7r58,7,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-2/confidences.json,"[0.51, 0.72, 0.6]","[[0.76, 0.62, 0.39], [0.62, 0.75, 0.81], [0.39, 0.81, 0.83]]","[[0.76, 3.3, 6.28], [2.69, 0.76, 1.67], [5.76, 1.74, 0.76]]","[0.76, 0.75, 0.83]",0.0,0.0,0.59,0.64,0.6,custom,0.51,0.72,0.6,0.76,0.75,0.83,0.62,0.39,0.81,2.995,6.02,1.705,80.45566145092461,7.321353591160221,80.9429022082019,6.29145030159979,86.96679536679537,3.7413461538461537,16.447130636250222,16.74620626151013,7.513137480798771,82.78845300864063,5.784716682202055,13.568824792853041,86.02857142857142,84.61125,2343.0,81.04662825437474,5.870430107526881,84.0,4563.0,84.25722003068155,5.222519999999999,6990.0,79.74965577755843,6.800030988223246,73.94511904761904,9.307142857142857,0.11750362253797651,0.018258893561979524,0.4850157196072059,0.48040140656585506,0.3995522868244757,0.0,0.4265329279669083,0.48052203135687493,"[[0.5991131153701615, 0.2448574161015476, 0.12477795903570779], [0.22718774860779634, 0.5766215690564753, 0.45369866866679165], [0.1242300724637681, 0.4844374635491224, 0.7078437231825425]]",0.23602258235467197,0.12450401574973795,0.46906806610795704,0.27653155473745566,0.4544169103270763,0.44207699718965643,0.062069979146637165,0.19839869053825196,0.18160832750476733,26.683073813548248,36.41628386106492,0.6506671928958391,0.09212782957739613,0.0516663476847867,-17.652057388585604,1062.6400382497898,43.0,3.0,0.7414144253581969,-0.016611511662650357
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-3/model.cif,7wrl_7r58,7,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-3/confidences.json,"[0.53, 0.73, 0.62]","[[0.81, 0.65, 0.42], [0.65, 0.76, 0.82], [0.42, 0.82, 0.83]]","[[0.76, 2.74, 5.87], [2.24, 0.76, 1.64], [5.63, 1.62, 0.76]]","[0.81, 0.76, 0.83]",0.0,0.0,0.61,0.65,0.62,custom,0.53,0.73,0.62,0.81,0.76,0.83,0.65,0.42,0.82,2.49,5.75,1.63,82.95559032716928,5.950647636586862,81.64154574132492,6.1002753737214785,87.42240669240668,3.6900091575091576,15.504604794154341,15.654267298079452,7.320810291858678,84.00651425363363,5.2469773892725,12.82656079469749,86.34571428571428,84.81125,2297.0,81.5460753156291,5.520373514431239,129.0,4446.0,84.8269590643275,4.991319148936171,6872.0,80.42139905688477,6.397416072974322,74.89116279069768,8.680555555555555,0.11996355019634924,0.01877314298305387,0.4815001626344478,0.47480246452541636,0.46380530728622366,0.0800242838228468,0.47595848510882355,0.49688111214733144,"[[0.611431856067138, 0.2477531508039983, 0.14775136798905608], [0.22848968407479042, 0.5840238747177787, 0.4627349595004019], [0.13106850982437837, 0.4970716436836266, 0.7133468273683565]]",0.23812141743939436,0.1394099389067172,0.4799033015920142,0.28581155264604197,0.46271693884529685,0.4553470582317204,0.06411098864493232,0.2028960013967929,0.18834006818999513,26.273076851044454,36.41628386106492,0.6576732697608787,0.09475104554771759,0.0516663476847867,-10.144681635942106,1053.7612613351957,46.0,4.0,0.6509313742036867,-0.009627115750191862
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-4/model.cif,7wrl_7r58,7,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-7_sample-4/confidences.json,"[0.51, 0.72, 0.61]","[[0.8, 0.63, 0.4], [0.63, 0.76, 0.81], [0.4, 0.81, 0.83]]","[[0.76, 3.36, 6.69], [2.6, 0.76, 1.64], [5.82, 1.66, 0.76]]","[0.8, 0.76, 0.83]",0.0,0.0,0.59,0.64,0.6,custom,0.51,0.72,0.61,0.8,0.76,0.83,0.63,0.4,0.81,2.98,6.255000000000001,1.65,82.0147012802276,6.273489871086556,81.46136698212408,6.149383687385261,87.03620334620335,3.747087912087912,16.054348600962395,16.2979636937648,7.393049155145929,83.504090536185,5.389987156853244,13.248453816624377,86.11142857142856,84.09875,2389.0,80.52912724989537,6.572121212121212,62.0,4514.0,84.05515618077094,5.18644,6965.0,79.16029877796404,6.952853737373737,72.89661290322582,9.1,0.1065243721918892,0.018258893561979524,0.4693943775586,0.4664770386987682,0.3760288638702626,0.0,0.40269380541593863,0.4530727298648351,"[[0.6086520464738496, 0.23664970108256583, 0.12760106425224368], [0.21847406772396058, 0.5800541799401486, 0.45967799670059445], [0.1206511175898931, 0.4883813847297441, 0.7075924052960648]]",0.2275618844032632,0.12412609092106838,0.47402969071516926,0.2752392220131669,0.4615244756444432,0.44169270284336914,0.05421544265829011,0.20106907194845625,0.18640818823662283,25.765374379983527,36.41628386106492,0.6664048067943756,0.09815182265186298,0.0516663476847867,-5.575391698272028,1087.9073559993653,49.0,5.0,0.721717898045526,-0.005124877286219288
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-0/model.cif,7wrl_7r58,8,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-0/confidences.json,"[0.54, 0.74, 0.64]","[[0.81, 0.65, 0.44], [0.65, 0.78, 0.84], [0.44, 0.84, 0.84]]","[[0.76, 2.64, 5.4], [2.34, 0.76, 1.44], [5.17, 1.44, 0.76]]","[0.81, 0.78, 0.84]",0.0,0.0,0.61,0.67,0.62,custom,0.54,0.74,0.64,0.81,0.78,0.84,0.65,0.44,0.84,2.49,5.285,1.44,82.31263157894736,6.347621240024555,83.58906414300738,5.692892735378967,88.57881595881597,3.433580586080586,14.79705043664231,15.20882399368587,6.637200460829494,84.82683722692357,5.158031520494703,12.214358297052557,87.46142857142857,85.5375,2573.0,80.19037116206763,6.348484848484849,3.0,4303.0,86.12817452939808,4.519302721088436,6879.0,79.81340411937747,6.172595856524428,73.12166666666667,7.6499999999999995,0.10515508479610941,0.0,0.49946757556652777,0.49946757556652777,0.43785114664338887,0.0,0.5193073307440869,0.525780418688967,"[[0.6280072398731527, 0.24799246061381985, 0.16709118570867687], [0.236929181015122, 0.6084837888627228, 0.5090915943077665], [0.1489715020355689, 0.541638498021644, 0.7321289660663972]]",0.24246082081447093,0.15803134387212286,0.5253650461647053,0.30861907028376634,0.49623907042797105,0.5038784228202658,0.06930236998844637,0.22317456068008532,0.21140149215173412,25.99225330174171,36.41628386106492,0.6624955128888065,0.09661064043197444,0.0516663476847867,-15.357841287856104,1199.7830851645042,50.0,5.0,0.6574236715700288,-0.012800514924537685
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-1/model.cif,7wrl_7r58,8,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-1/confidences.json,"[0.56, 0.75, 0.64]","[[0.8, 0.66, 0.45], [0.66, 0.77, 0.83], [0.45, 0.83, 0.84]]","[[0.76, 2.35, 5.48], [2.09, 0.76, 1.46], [5.3, 1.49, 0.76]]","[0.8, 0.77, 0.84]",0.0,0.0,0.62,0.67,0.63,custom,0.56,0.75,0.64,0.8,0.77,0.84,0.66,0.45,0.83,2.2199999999999998,5.390000000000001,1.475,81.50896159317212,6.655865561694291,83.21029442691903,5.754340414371886,88.40814671814672,3.4573992673992677,14.740233469969702,15.241425940541962,6.780011520737327,84.37580091274596,5.2892017478218145,12.253890310416331,87.56857142857143,85.66125,2384.0,82.20381501677853,5.419602272727273,25.0,4425.0,85.84273898305085,4.80668085106383,6834.0,80.9371846666098,5.893761041263701,74.765,7.455,0.12146391541782292,0.018258893561979524,0.5049806932110771,0.5009727300784236,0.5378977401512908,0.0,0.4983141090531592,0.6317223726908633,"[[0.6259488313175235, 0.25318394702842373, 0.17242948450743364], [0.24528319938767698, 0.6028471481086208, 0.49882202111613877], [0.14874283046551956, 0.5363787092377058, 0.7325069757458683]]",0.24923357320805034,0.1605861574864766,0.5176003651769223,0.30914003195714973,0.49393166685191403,0.5045433702512339,0.07664912537899268,0.21556331292523545,0.2123309319470057,25.104679773995663,36.41628386106492,0.6778532253157743,0.1028477149256718,0.0516663476847867,-19.289543816229525,1055.0432483343893,44.0,3.0,0.6877409685925445,-0.01828317829310048
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-2/model.cif,7wrl_7r58,8,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-2/confidences.json,"[0.51, 0.72, 0.6]","[[0.8, 0.62, 0.39], [0.62, 0.76, 0.82], [0.39, 0.82, 0.83]]","[[0.76, 2.85, 6.21], [2.5, 0.76, 1.67], [6.01, 1.68, 0.76]]","[0.8, 0.76, 0.83]",0.0,0.0,0.58,0.65,0.6,custom,0.51,0.72,0.6,0.8,0.76,0.83,0.62,0.39,0.82,2.675,6.109999999999999,1.6749999999999998,81.39832859174965,6.561519337016574,82.45109358569927,6.019079464988199,87.73764478764478,3.57540293040293,15.795341739440387,16.31145224940805,7.2660867895545325,83.86235565503124,5.385333910802568,13.12429359280099,86.44714285714288,84.87,2342.0,81.25899871904355,5.431754385964911,30.0,4583.0,85.26866353916648,5.136887254901961,6955.0,79.85305408607,6.4895472136222905,73.0315,8.9,0.12559554242177007,0.018258893561979524,0.4955169529968938,0.4908939754457321,0.45792876978232494,0.0,0.42112449953799025,0.5431504373027983,"[[0.619475018102824, 0.2562116564417178, 0.13641518737672584], [0.22706223104932138, 0.5947988443219456, 0.470007006071929], [0.1259268240112081, 0.500380073121334, 0.7210796029046788]]",0.24163694374551958,0.13117100569396697,0.48519353959663153,0.28600049634537267,0.4593802841790436,0.44025584068246837,0.06426926100601651,0.1928030213455291,0.18318355833092273,25.610021103785325,36.41628386106492,0.6690883334993646,0.09922771571025955,0.0516663476847867,-19.110750977138878,1034.2062510870198,42.0,1.0,0.733475392018865,-0.01847866511834772
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-3/model.cif,7wrl_7r58,8,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-3/confidences.json,"[0.54, 0.74, 0.63]","[[0.8, 0.65, 0.43], [0.65, 0.76, 0.83], [0.43, 0.83, 0.84]]","[[0.76, 2.69, 5.93], [2.18, 0.76, 1.51], [5.85, 1.56, 0.76]]","[0.8, 0.76, 0.84]",0.0,0.0,0.61,0.66,0.62,custom,0.54,0.74,0.63,0.8,0.76,0.84,0.65,0.43,0.83,2.435,5.89,1.5350000000000001,83.33511379800854,6.065082872928177,82.60603575184017,5.955055074744296,87.95507078507077,3.509917582417582,14.892978078773837,15.842386214154166,7.085560675883256,84.63207344497316,5.176685176696686,12.606974989603755,87.11571428571428,85.03375,2603.0,80.72998655397618,6.207342657342657,77.0,4465.0,85.42868868980962,4.6513807152557725,7145.0,80.51546750550436,6.55052683848519,75.38772727272726,8.792857142857143,0.12976234130386935,0.018782916097638047,0.49163032039289123,0.48498118368242,0.5025287190353936,0.0734032889240812,0.4590337575544356,0.5392015289308931,"[[0.6138372982749026, 0.24442694187941336, 0.14612970711297074], [0.23174271129354804, 0.5962094533084183, 0.4829059434861482], [0.13629380172565592, 0.5189347946069541, 0.7286287230453053]]",0.2380848265864807,0.14121175441931333,0.5009203690465511,0.2934056500174484,0.47983230511134567,0.48869448204484045,0.0778333988309473,0.19837859381741282,0.21248248939648032,25.505927814710564,36.41628386106492,0.6708893690062685,0.0999581692439596,0.0516663476847867,-18.256386644903728,1235.1944116670488,53.0,6.0,0.6974981726984285,-0.014780172637167665
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-4/model.cif,7wrl_7r58,8,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-8_sample-4/confidences.json,"[0.53, 0.73, 0.63]","[[0.8, 0.62, 0.43], [0.62, 0.77, 0.84], [0.43, 0.84, 0.84]]","[[0.76, 2.86, 5.86], [2.55, 0.76, 1.44], [5.4, 1.47, 0.76]]","[0.8, 0.77, 0.84]",0.0,0.0,0.59,0.67,0.61,custom,0.53,0.73,0.63,0.8,0.77,0.84,0.62,0.43,0.84,2.705,5.630000000000001,1.455,82.02198435277383,6.56950276243094,82.66723449001053,5.934690532389195,88.70091377091377,3.377948717948718,14.873456157547674,15.645530123651668,6.83473886328725,84.46337753789938,5.2940473375896175,12.451241714828862,87.00714285714285,85.80250000000001,2754.0,78.25571350762527,7.399507389162562,2.0,4271.0,86.32250058534302,4.6227821740941275,7027.0,80.57773803098944,6.84076318775223,77.155,8.5,0.1207948628083168,0.0,0.500492154904265,0.500492154904265,0.3340093304217603,0.0,0.4996372981203788,0.3983425754418667,"[[0.6221354261284501, 0.23984688882136465, 0.1510659913003663], [0.22514367816091954, 0.6009130361608003, 0.49576197053407], [0.1493095593992455, 0.5445339304889867, 0.7372533700980393]]",0.2324952834911421,0.1501877753498059,0.5201479505115283,0.30094366978415876,0.5023680750053081,0.4997759915530098,0.06152361431223793,0.23453401795217313,0.2037183592885987,25.76292870349886,36.41628386106492,0.6664470111566879,0.09816862918330546,0.0516663476847867,-7.682737824095739,1356.0745659388874,51.0,6.0,0.6416114713796178,-0.005665424318888057
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-9_sample-0/model.cif,7wrl_7r58,9,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-9_sample-0/confidences.json,"[0.13, 0.5, 0.5]","[[0.78, 0.13, 0.12], [0.13, 0.79, 0.88], [0.12, 0.88, 0.87]]","[[0.76, 21.03, 25.13], [15.04, 0.76, 1.08], [15.46, 1.07, 0.76]]","[0.78, 0.79, 0.87]",0.0,0.0,0.44,0.57,0.46,custom,0.13,0.5,0.5,0.78,0.79,0.87,0.13,0.12,0.88,18.035,20.295,1.0750000000000002,77.42659317211948,6.892219152854512,76.90843322818085,6.259729871492263,87.17287001287002,2.9066300366300366,26.77792951345571,26.929192317811104,6.377019969278034,80.50263213772345,5.352859686992271,20.028047266848283,73.92428571428572,80.7125,3456.0,58.911549479166666,26.47044836956522,1507.0,4135.0,81.14287303506651,4.9345636126791135,9098.0,70.42984289514474,19.80232652494564,71.23510617120105,28.00196759259259,0.1168126853062285,0.06328239892051694,0.4397642311573322,0.4965851966316989,0.010327405286863402,0.009586561263443847,0.3132665583312136,0.010091243806102112,"[[0.5895748517635552, 0, 0], [0, 0.6532758576744659, 0.5870521900022331], [0, 0.6050423784929149, 0.7736534226463571]]",0.0,0.0,0.5960472842475739,0.19868242808252465,0.5163892107141277,0.48972757717043924,0.004576578870175407,0.2361547378216461,0.24899626047861778,63.19672224113147,36.41628386106492,0.2492768517900116,0.017768975615495383,0.0516663476847867,154.60240523001596,2338.3221014553947,98.0,20.0,0.6617732234653113,0.06611681304889087
